id,name,vernacularName,otherNames,wiktionary,glottologId,glottologFamilyId,glottologParentId,level,lat,long,country,iso639-3,iso639-1,scope,type,speakers,logo,logoDesc
12433,Gadyaga,,,,gady1242,mand1469,soni1259,dialect,,,,,,,,,,
12434,Gae,,,,gaee1238,aust1307,ghar1239,dialect,,,,,,,,,,
12435,Gaena-Korafe,,,,gaen1235,nucl1709,coas1297,family,,,,,,,,,,
12436,Gagatl,,,,gaga1250,nakh1245,andi1255,dialect,,,,,,,,,,
12437,Gagnef,,,,gagn1236,indo1319,neda1234,dialect,,,,,,,,,,
12438,Gahore,,,,gaho1238,indo1319,bagh1251,dialect,,,,,,,,,,
12439,Gahuku,,,,gahu1246,nucl1709,nucl1760,family,,,,,,,,,,
12440,Gaika,,,,gaik1241,atla1278,xhos1239,dialect,,,,,,,,,,
12441,Gairen,,,,gair1238,daga1274,maiw1251,dialect,,,,,,,,,,
12442,Gajili,,,,gaji1238,goil1242,kuni1267,dialect,,,,,,,,,,
12443,Gajol,,,,gajo1239,turk1311,balk1254,dialect,,,,,,,,,,
12444,Gakvari,,,,gakv1238,nakh1245,cham1309,dialect,,,,,,,,,,
12445,Galaba,,,,gala1253,atla1278,mono1270,dialect,,,,,,,,,,
12446,Galamjina,,,,gala1254,atla1278,jibu1239,dialect,,,,,,,,,,
12447,Gala,,,,gala1263,afro1255,miya1266,dialect,,,,,,,,,,
12448,Galambu-Bele,,,,gala1265,afro1255,nucl1735,family,,,,,,,,,,
12449,Galamkya,,,,gala1266,atla1278,bada1258,dialect,,,,,,,,,,
12450,Galeshi of Mazanderan,,,,gale1256,indo1319,maza1291,dialect,,,,,,,,,,
12451,Galeg,,,,gale1258,aust1307,awad1244,dialect,,,,,,,,,,
12452,Galera,,,,gale1260,namb1299,sout2994,dialect,,,,,,,,,,
12453,Galela-Loloda,,,,gale1261,nort2923,main1282,family,,,,,,,,,,
12454,Kalkatungic,,,,galg1238,pama1250,pama1250,family,,,,,,,,,,
12455,Galician Portuguese,,,,gali1257,indo1319,port1283,dialect,,,,,,,,,,
12456,Galician Romani,,,,gali1259,indo1319,nort3324,dialect,,,,,,,,,,
12457,Halych Karaim,,,,gali1260,turk1311,sout3266,dialect,,,,,,,,,,
12458,Galician Romance,,,,gali1263,indo1319,west2838,family,,,,,,,,,,
12459,Galibi-based pidgin,,,,gali1266,pidg1258,pidg1258,family,,,,,,,,,,
12460,Galibal,,,,gali1267,pama1250,cond1242,dialect,,,,,,,,,,
12461,Galila (Lake Wonchi),,,,gali1268,afro1255,kist1241,dialect,,,,,,,,,,
12462,Galilean Aramaic,,,,gali1269,afro1255,sama1316,dialect,,,,,,,,,,
12463,Galibi-Marworno Creole French,,,,gali1270,indo1319,kari1301,dialect,,,,,,,,,,
12464,Gallo,,,,gall1275,indo1319,lang1337,dialect,47.931,-2.0544,FR,,,,,,,
12465,Gällivare Finnish,,,,gall1277,ural1272,torn1244,dialect,,,,,,,,,,
12466,Gallo-Italian,,,,gall1279,indo1319,nort3208,family,,,,,,,,,,
12467,Gallo-Rhaetian,,,,gall1280,indo1319,nort3208,family,,,,,,,,,,
12468,Galubwa,,,,galu1239,aust1307,dobu1241,dialect,,,,,,,,,,
12469,Galu-Alu,,,,galu1240,nucl1708,nucl1708,family,,,,,,,,,,
12470,Galugah,,,,galu1241,turk1311,sout2697,dialect,,,,,,,,,,
12471,Galum,,,,galu1242,bula1259,yelm1242,dialect,,,,,,,,,,
12472,Galwa,,,,galw1238,atla1278,myen1241,dialect,,,,,,,,,,
12473,Gamadia,,,,gama1250,indo1319,guja1252,dialect,,,,,,,,,,
12474,Gamadoudou,,,,gama1252,aust1307,waga1268,dialect,,,,,,,,,,
12475,Gamaewe,,,,gama1253,east2503,wipi1242,dialect,,,,,,,,,,
12476,Gama,,,,gama1254,kiwa1251,bamu1257,dialect,,,,,,,,,,
12477,Gamargu,,,,gama1258,afro1255,wand1278,dialect,,,,,,,,,,
12478,Gama Dan,,,,gama1259,mand1469,east2794,dialect,,,,,,,,,,
12479,Gambai,,,,gamb1253,atla1278,tika1246,dialect,,,,,,,,,,
12480,Gamboura,,,,gamb1258,afro1255,bana1305,dialect,,,,,,,,,,
12481,Gambian Sign Language,,,,gamb1259,sign1238,asli1244,language,13.453444,-16.580639,GM,,,,,,,
12482,Gambar,,,,gamb1260,afro1255,zaar1253,dialect,,,,,,,,,,
12483,Gamdugun,,,,gamd1238,afro1255,mina1276,dialect,,,,,,,,,,
12484,Gamela of Viana,,,,game1240,uncl1493,uncl1493,language,-3.2913381,-45.1835185,BR,,,,,,,
12485,Gameta,,,,game1243,aust1307,gale1257,dialect,,,,,,,,,,
12486,Gamila,,,,gami1244,gong1255,boro1277,dialect,,,,,,,,,,
12487,Gamiya,,,,gami1251,afro1255,miga1249,dialect,,,,,,,,,,
12488,Gamo (Nigeria),,,,gamo1242,atla1278,gamo1241,dialect,,,,,,,,,,
12489,Gamo-Gofa-Dawro,,,,gamo1244,book1242,book1242,language,6.57645,37.1381,ET,gmo,,,,,,
12490,Gamsawa,,,,gams1239,afro1255,geru1240,dialect,,,,,,,,,,
12491,Gamti,,,,gamt1238,indo1319,mawc1242,dialect,,,,,,,,,,
12492,Ganalbingu,,,,gana1269,pama1250,djin1252,dialect,,,,,,,,,,
12493,Gana (Nigeria),,,,gana1271,atla1278,lere1241,dialect,,,,,,,,,,
12494,Gananwa,,,,gana1272,atla1278,pedi1238,dialect,,,,,,,,,,
12495,Ganadugu,,,,gana1273,mand1469,bamb1269,dialect,,,,,,,,,,
12496,G||anakhwe,,,,gana1275,khoe1240,gana1274,dialect,,,,,,,,,,
12497,Ganádi,,,,gana1276,khoe1240,shua1254,dialect,,,,,,,,,,
12498,Ganaic,,,,gana1279,pama1250,pama1250,family,,,,,,,,,,
12499,Ganching,,,,ganc1238,sino1245,garo1247,dialect,,,,,,,,,,
12500,Ganda (Bengali),,,,gand1253,indo1319,beng1280,dialect,,,,,,,,,,
12501,Kaansa-Dogose,,,,gand1254,atla1278,sout3164,family,,,,,,,,,,
12502,Ganda-Kiaka,,,,gand1256,atla1278,haya1250,dialect,,,,,,,,,,
12503,Gandua,,,,gand1257,atla1278,wawa1246,dialect,,,,,,,,,,
12504,Gandomabi,,,,gand1258,indo1319,kore1279,dialect,,,,,,,,,,
12505,!Gã!ne,,,,gane1238,tuuu1241,east2867,language,-31.32,28.75,ZA,,,,,,,
12506,Gangadi,,,,gang1264,indo1319,garh1243,dialect,,,,,,,,,,
12507,Gangapari,,,,gang1265,indo1319,east2875,dialect,,,,,,,,,,
12508,Gangte-Vaiphei,,,,gang1271,sino1245,siza1239,family,,,,,,,,,,
12509,Gangou,,,,gang1272,sino1245,zhon1236,language,35.55,102.43,CN,,,,,,,
12510,Ganja,,,,ganj1240,turk1311,cent2356,dialect,,,,,,,,,,
12511,Ganjule,,,,ganj1241,gong1255,kach1284,dialect,,,ET,,,,,,,
12512,Central Oroqen,,,,gank1239,tung1282,oroq1238,dialect,,,,,,,,,,
12513,Ganoqa,,,,gano1234,aust1307,ghan1242,dialect,,,,,,,,,,
12514,Ganta,,,,gant1243,gong1255,kach1284,dialect,,,,,,,,,,
12515,Ganzu,,,,ganz1245,sino1245,dung1253,dialect,,,,,,,,,,
12516,Gaoyang,,,,gaol1235,sino1245,yuec1235,dialect,,,,,,,,,,
12517,Gaoli,,,,gaol1242,indo1319,bund1253,dialect,,,,,,,,,,
12518,Gaozhou,,,,gaoz1234,sino1245,gaol1235,dialect,,,,,,,,,,
12519,Gapshin-Butrin,,,,gaps1234,nakh1245,nort3280,dialect,,,,,,,,,,
12520,Garawa (Papua New Guinea),,,,gara1260,aust1307,kapi1250,dialect,,,,,,,,,,
12521,Garap,,,,gara1263,atla1278,kimm1246,dialect,,,,,,,,,,
12522,Garawgino,,,,gara1267,afro1255,bidi1241,dialect,,,,,,,,,,
12523,Garasia Bhil,,,,gara1268,indo1319,bhil1254,family,,,,,,,,,,
12524,Garahven,,,,gara1270,indo1319,sout2644,dialect,,,,,,,,,,
12525,Gárasavvon,,,,gara1271,ural1272,torn1243,dialect,,,,,,,,,,
12526,Garbabi,,,,garb1238,atla1278,jibu1239,dialect,,,,,,,,,,
12527,Gardenese,,,,gard1241,indo1319,ladi1250,dialect,,,,,,,,,,
12528,Gar Duguri,,,,gard1242,atla1278,dugu1249,dialect,,,,,,,,,,
12529,Gardiol,,,,gard1245,indo1319,occi1240,language,39.466667,16.0,IT,,,,,,,
12530,Garea,,,,gare1237,aust1307,gale1257,dialect,,,,,,,,,,
12531,Garig,,,,gari1254,iwai1246,gari1253,dialect,,,AU,,,,,,,
12532,Garihe,,,,gari1255,kwal1257,uare1241,dialect,,,,,,,,,,
12533,Garkin,,,,gark1239,nakh1245,lezg1247,dialect,,,,,,,,,,
12534,Garmiyani,,,,garm1241,indo1319,sora1257,dialect,,,,,,,,,,
12535,Gamalangga,,,,garm1242,pama1250,yann1237,dialect,,,,,,,,,,
12536,Garmsiri,,,,garm1243,indo1319,nort2644,dialect,,,,,,,,,,
12537,Garme'i,,,,garm1244,indo1319,kavi1234,dialect,,,,,,,,,,
12538,Garoua,,,,garo1248,atla1278,adam1253,dialect,,,,,,,,,,
12539,Garoua (Bata),,,,garo1255,afro1255,bata1314,dialect,,,,,,,,,,
12540,Gar,,,,garr1238,afro1255,guru1271,dialect,,,,,,,,,,
12541,Garrusi,,,,garr1245,indo1319,feyl1238,dialect,,,,,,,,,,
12542,Garrwan,,,,garr1260,,,family,,,AU,gbc,,,,,,
12543,Garreh-Ajuran,,,,garr1261,book1242,book1242,language,,,,ggh,,,,,,
12544,Gar Tibetan,,,,gart1234,sino1245,mnga1238,dialect,,,,,,,,,,
12545,Garuh-Foran,,,,garu1247,nucl1709,hans1243,family,,,,,,,,,,
12546,Garwe,,,,garw1238,atla1278,ndau1241,dialect,,,,,,,,,,
12547,Gascon,,,,gasc1240,indo1319,occi1239,dialect,43.1811,-0.1428,ES FR,,,,,,,
12548,Gascon (Retired),,,,gasc1241,book1242,book1242,language,,,,gsc,,,,,,
12549,Gashua Bade,,,,gash1250,afro1255,bade1248,dialect,,,,,,,,,,
12550,Gashowu,,,,gash1251,yoku1255,yoku1256,dialect,,,,,,,,,,
12551,Gasi,,,,gasi1239,afro1255,dera1248,dialect,,,,,,,,,,
12552,Gasmata,,,,gasm1237,aust1307,avau1237,dialect,,,,,,,,,,
12553,Gassan,,,,gass1238,mand1469,mark1256,dialect,,,,,,,,,,
12554,Gathang,,,,gath1234,pama1250,wori1245,dialect,,,,,,,,,,
12555,Gatue,,,,gatu1238,atla1278,thar1283,dialect,,,,,,,,,,
12556,Gauda-Kamrupa,,,,gaud1237,indo1319,oriy1254,family,,,,,,,,,,
12557,Gauda-Banga,,,,gaud1238,indo1319,gaud1237,family,,,,,,,,,,
12558,Gauru,,,,gaur1239,aust1307,mbul1263,dialect,,,,,,,,,,
12559,Gaur Kristen,,,,gaur1240,aust1307,teor1240,dialect,,,,,,,,,,
12560,Gauwa,,,,gauw1235,nucl1709,kain1274,family,,,,,,,,,,
12561,Gava,,,,gava1240,afro1255,gudu1252,dialect,,,,,,,,,,
12562,Gavar (Aramaic),,,,gava1245,afro1255,nort3096,dialect,,,,,,,,,,
12563,Gavião,,,,gavi1247,tupi1275,gavi1246,dialect,,,,,,,,,,
12564,Nuclear Gavianic,,,,gavi1248,tupi1275,gavi1250,family,,,,,,,,,,
12565,Gavianic,,,,gavi1250,tupi1275,mond1266,family,,,,,,,,,,
12566,Gavot,,,,gavo1238,indo1319,prov1235,dialect,,,,,,,,,,
12567,Pech Kunar,,,,gawa1246,indo1319,kuna1264,family,,,,,,,,,,
12568,Gawan Naw',,,,gawa1248,sino1245,maru1249,dialect,,,,,,,,,,
12569,Gawambaraay,,,,gawa1249,pama1250,gami1243,dialect,,,,,,,,,,
12570,Gaudde Goa Hindu Konkani,,,,gawd1238,indo1319,goah1234,dialect,,,,,,,,,,
12571,Gawhara,,,,gawh1238,indo1319,nucl1271,dialect,,,,,,,,,,
12572,Gawir,,,,gawi1240,anim1240,hali1245,dialect,,,,,,,,,,
12573,Gawi,,,,gawi1244,afro1255,mser1242,dialect,,,,,,,,,,
12574,Gayam,,,,gaya1240,atla1278,jibu1239,dialect,,,,,,,,,,
12575,Gaya (East Chadic),,,,gaya1250,afro1255,kwan1285,dialect,,,,,,,,,,
12576,Gayar,,,,gaya1251,afro1255,guru1271,dialect,,,,,,,,,,
12577,Gaya,,,,gaya1252,afro1255,haus1257,dialect,,,,,,,,,,
12578,Gayegi,,,,gaye1238,atla1278,gbar1246,dialect,,,,,,,,,,
12579,Gaymona,,,,gaym1238,atla1278,nort2775,dialect,,,,,,,,,,
12580,Gayón,,,,gayo1245,jira1235,jira1235,dialect,,,,,,,,,,
12581,Gaziantep,,,,gazi1244,turk1311,anat1259,dialect,,,,,,,,,,
12582,Gazi,,,,gazi1245,indo1319,gazi1243,dialect,,,,,,,,,,
12583,Gbabana,,,,gbab1238,atla1278,gbay1287,dialect,,,,,,,,,,
12584,Gbado,,,,gbad1235,atla1278,mban1263,dialect,,,,,,,,,,
12585,Gbadi,,,,gbad1242,krua1234,gagn1235,dialect,,,,,,,,,,
12586,Gbaeson,,,,gbae1238,krua1234,west2488,dialect,,,,,,,,,,
12587,Gbagiri,,,,gbag1253,atla1278,gban1260,dialect,,,,,,,,,,
12588,Gbaga-Nord,,,,gbag1254,atla1278,west2458,dialect,,,,,,,,,,
12589,Gbaga-South,,,,gbag1255,atla1278,band1343,dialect,,,,,,,,,,
12590,Gbagyi-Gbari,,,,gbag1256,atla1278,nupe1252,family,,,,,,,,,,
12591,Gbagyi Nkwa,,,,gbag1257,atla1278,gbar1246,dialect,,,,,,,,,,
12592,Gbaidim,,,,gbai1234,atla1278,nucl1354,dialect,,,,,,,,,,
12593,Gbambiya,,,,gbam1238,atla1278,band1343,dialect,,,,,,,,,,
12594,Gbanu-Manza-Ngbaka,,,,gban1259,atla1278,gbay1280,family,,,,,,,,,,
12595,Gbantu,,,,gban1261,atla1278,numa1252,dialect,,,,,,,,,,
12596,Gbanmi-Sokun Kakanda,,,,gban1262,atla1278,kaka1264,dialect,,,,,,,,,,
12597,Gbapen,,,,gbap1234,mand1469,east2794,dialect,,,,,,,,,,
12598,Gbarain,,,,gbar1235,ijoi1239,izon1238,dialect,,,,,,,,,,
12599,Gbarbo,,,,gbar1247,krua1234,west2488,dialect,,,,,,,,,,
12600,Gba Sor,,,,gbas1238,krua1234,nucl1418,dialect,,,,,,,,,,
12601,Gbati-ri,,,,gbat1238,book1242,book1242,language,2.98585,28.7911,CD,gti,,,,,,
12602,Gbaya-Manza-Ngbaka,,,,gbay1279,atla1278,nort3149,family,,,,,,,,,,
12603,Gbaya Oriental,,,,gbay1280,atla1278,gbay1279,family,,,,,,,,,,
12604,Gbaya Meridional-Occidental,,,,gbay1282,atla1278,gbay1279,family,,,,,,,,,,
12605,Gbaya Kara,,,,gbay1283,atla1278,nort2775,dialect,,,,,,,,,,
12606,Gbaya Meridional,,,,gbay1284,atla1278,gbay1282,family,,,,,,,,,,
12607,Gbaya of Boda,,,,gbay1285,atla1278,boko1261,dialect,,,,,,,,,,
12608,Kresh Ndogo,,,,gbay1289,kres1240,gbay1292,dialect,,,,,,,,,,
12609,Kresh Hofra,,,,gbay1290,kres1240,gbay1292,dialect,,,,,,,,,,
12610,Ngbongbo,,,,gbay1291,kres1240,gbay1292,dialect,,,,,,,,,,
12611,Kresh,,Gbaya,,gbay1292,kres1240,gbay1288,dialect,,,,,,,,,,
12612,Gbedde,,,,gbed1241,atla1278,yoru1245,dialect,,,,,,,,,,
12613,Gbe,,,,gbee1241,atla1278,kwav1236,family,,,,,,,,,,
12614,Gbekon,,,,gbek1244,atla1278,wudu1238,dialect,,,,,,,,,,
12615,Gbende,,,,gben1241,atla1278,band1344,dialect,,,,,,,,,,
12616,Gbendembu,,,,gben1242,mand1469,loko1255,dialect,,,,,,,,,,
12617,Gbepo,,,,gbep1238,krua1234,nort2810,dialect,,,,,,,,,,
12618,Gberi-Morokodo-Mittu,,,,gber1234,cent2225,moro1293,family,,,,,,,,,,
12619,Gbesi,,,,gbes1239,atla1278,gbes1238,dialect,,,,,,,,,,
12620,Gbete,,,,gbet1241,atla1278,mbum1254,dialect,,,,,,,,,,
12621,Gbeya,,,,gbey1243,atla1278,boko1260,family,,,,,,,,,,
12622,Gbeya-Suma,,,,gbey1244,atla1278,gbey1243,family,,,,,,,,,,
12623,Gbeyãse,,,,gbey1245,atla1278,dogo1295,dialect,,,,,,,,,,
12624,Gbi,,,,gbii1241,atla1278,west2458,dialect,,,,,,,,,,
12625,Gbin (Ewe),,,,gbin1238,atla1278,nort3331,dialect,,,,,,,,,,
12626,Gbiri,,,,gbir1242,atla1278,gbir1241,dialect,,,,,,,,,,
12627,Gblee Dan,,,,gble1234,mand1469,east2794,dialect,,,,,,,,,,
12628,Gbogorose,,,,gbog1238,atla1278,dogo1295,dialect,,,,,,,,,,
12629,Gbokpa,,,,gbok1238,atla1278,gbes1238,dialect,,,,,,,,,,
12630,Gboloo-Central Grebo,,,,gbol1236,krua1234,barc1236,family,,,,,,,,,,
12631,Gbo,,,,gboo1244,atla1278,kati1273,dialect,,,,,,,,,,
12632,Gbo (Western Krahn),,,,gboo1245,krua1234,west2488,dialect,,,,,,,,,,
12633,Gboo,,,,gboo1246,krua1234,weso1238,dialect,,,,,,,,,,
12634,Gbor,,,,gbor1241,krua1234,nucl1418,dialect,,,,,,,,,,
12635,Gborbo,,,,gbor1242,krua1234,west2488,dialect,,,,,,,,,,
12636,Gbowe-Hran,,,,gbow1238,krua1234,pyek1235,dialect,,,,,,,,,,
12637,Gbugbla,,,,gbug1238,atla1278,adan1247,dialect,,,,,,,,,,
12638,Gbugyar,,,,gbug1239,atla1278,mada1282,dialect,,,,,,,,,,
12639,Gciriku,,"Rumanyo, Dirico, Dciriku, Diriku, Rugciriku",,gcir1234,atla1278,diri1252,dialect,,,,,,,,,,
12640,Gdongbrgyad-Kamnyu,,,,gdon1234,sino1245,japh1234,dialect,,,,,,,,,,
12641,Geagea,,,,geag1239,mail1249,mail1248,dialect,,,,,,,,,,
12642,Gcaleka,,,,geal1238,atla1278,xhos1239,dialect,,,,,,,,,,
12643,Geba-Bwe,,,,geba1236,sino1245,cent1999,family,,,,,,,,,,
12644,Gebi,,,,gebi1241,manu1261,mari1438,dialect,,,,,,,,,,
12645,Gebirgsschlesische,,,,gebi1242,indo1319,lowe1388,dialect,,,,,,,,,,
12646,Gedegede,,,,gede1241,atla1278,akpe1248,dialect,,,,,,,,,,
12647,Gederobo,,,,gede1242,krua1234,gbol1235,dialect,,,,,,,,,,
12648,Geedam,,,,geed1237,drav1251,dand1238,dialect,,,,,,,,,,
12649,Geelvink Bay,,,,geel1240,,,family,,,,,,,,,,
12650,Gehuo,,,,gehu1234,sino1245,hani1248,dialect,,,,,,,,,,
12651,Geico,,,,geic1236,nucl1710,jeee1236,language,-6.56,-43.0,BR,,,,,,,
12652,Gejiahua,,,,geji1239,hmon1336,geee1239,dialect,,,,,,,,,,
12653,Gejic,,,,geji1246,afro1255,nort3190,family,10.3478,9.64965,NG,,,,,,,
12654,Geji,,,,geji1247,afro1255,nucl1692,dialect,,,,,,,,,,
12655,Gekxun,,,,gekx1238,nakh1245,aghu1253,dialect,,,,,,,,,,
12656,Gelao,,,,gela1261,book1242,book1242,language,26.1545,106.235,CN,gio,,,,,,
12657,Gelama,,,,gela1262,atla1278,mund1325,dialect,,,,,,,,,,
12658,Gelaoic,,,,gela1265,taik1256,west2798,family,,,,,,,,,,
12659,Gelekidoria,,,,gele1238,sino1245,kony1248,dialect,,,,,,,,,,
12660,Gelimi,,,,geli1237,aust1307,lesi1239,dialect,,,,,,,,,,
12661,Kman-Meyor,,,,gema1234,sino1245,sino1245,family,,,,,,,,,,
12662,Geman Deng,,,,gema1236,book1242,book1242,language,,,,gen,,,,,,
12663,Geme Kulagbolu,,,,geme1245,atla1278,geme1244,dialect,,,,,,,,,,
12664,Geme Tulu,,,,geme1246,atla1278,geme1244,dialect,,,,,,,,,,
12665,Gemein Datooga,,,,geme1247,nilo1247,tato1241,family,,,,,,,,,,
12666,Gemme of Gimuru-Dehnime,,,,gemm1234,atla1278,gimm1241,dialect,,,,,,,,,,
12667,Gemzek,,,,gemz1238,afro1255,zulg1242,dialect,,,,,,,,,,
12668,Gendok,,,,gend1248,timo1261,kelo1247,dialect,,,,,,,,,,
12669,Genda3,,,,gend1251,afro1255,sout3273,dialect,,,,,,,,,,
12670,General Yokuts,,,,gene1243,yoku1255,yoku1255,family,,,,,,,,,,
12671,General Yuman,,,,gene1244,coch1271,yuma1250,family,,,,,,,,,,
12672,General Southeast Gondi,,,,gene1245,drav1251,sout3234,family,,,,,,,,,,
12673,Gengele,,,,geng1244,atla1278,song1300,dialect,,,,,,,,,,
12674,Genoese,,,,geno1240,indo1319,ligu1248,dialect,,,,,,,,,,
12675,Georgian-Zan,,,,geor1252,kart1248,kart1248,family,,,,,,,,,,
12676,Georgic,,,,geor1253,kart1248,geor1252,family,,,,,,,,,,
12677,Georgian Sign Language,,,,geor1254,sign1238,russ1270,language,41.727762,44.813437,GE,,,,,,,
12678,Gerash,,,,gera1240,indo1319,lari1253,dialect,,,,,,,,,,
12679,Gerai,,,,gera1241,aust1307,sema1269,dialect,,,,,,,,,,
12680,Gera-Geruma-Kubi-Deno,,,,gera1247,afro1255,nucl1735,family,,,,,,,,,,
12681,Gera-Geruma,,,,gera1248,afro1255,gera1247,family,,,,,,,,,,
12682,Gerep,,,,gere1238,atla1278,kimm1246,dialect,,,,,,,,,,
12683,Gergere,,,,gerg1238,afro1255,gaww1239,dialect,,,,,,,,,,
12684,Gergye,,,,gerg1239,sino1245,mnga1238,dialect,,,,,,,,,,
12685,Geri,,,,geri1237,aust1307,ghar1239,dialect,,,,,,,,,,
12686,Gerlovo Turks,,,,gerl1239,turk1311,balk1254,dialect,,,,,,,,,,
12687,Germanic,,,,germ1287,indo1319,clas1257,family,,,,,,,,,,
12688,German-Yiddish-Romani-Rotwelsch,,,,germ1288,mixe1287,mixe1287,family,,,,,,,,,,
12689,German-based pidgin,,,,germ1289,pidg1258,pidg1258,family,,,,,,,,,,
12690,Gertse,,,,gert1234,sino1245,west2413,dialect,,,,,,,,,,
12691,Gesda Dae,,,,gesd1238,geel1240,bauz1241,dialect,,,,,,,,,,
12692,Seran Laut,,,,gese1239,aust1307,band1354,family,,,,,,,,,,
12693,Geser-Gorom-Bati,,,,gese1241,aust1307,gese1239,family,,,,,,,,,,
12694,Geshiza,,,,gesh1238,sino1245,horp1239,dialect,,,,,,,,,,
12695,Gess,,,,gess1238,sino1245,sout2734,dialect,,,,,,,,,,
12696,Getelands,,,,gete1234,indo1319,limb1263,dialect,,,,,,,,,,
12697,Gey,,,,geya1234,book1242,book1242,language,9.37513,13.5809,CM,guv,,,,,,
12698,Hangala,,,,ghaa1238,atla1278,laar1238,dialect,,,,,,,,,,
12699,Ghagar of Egypt,,,,ghag1238,indo1319,cent1980,dialect,,,,,,,,,,
12700,Ghaimuta,,,,ghai1237,aust1307,leng1259,dialect,,,,,,,,,,
12701,Ghale,,,,ghal1246,sino1245,ghal1247,family,,,,,,,,,,
12702,Ghale-Tamangic,,,,ghal1247,sino1245,kaik1248,family,,,,,,,,,,
12703,Ghanongga-Lungga,,,,ghan1246,aust1307,simb1260,family,,,,,,,,,,
12704,Ghanaian English,,,,ghan1247,indo1319,stan1293,dialect,,,,,,,,,,
12705,Ghardaia Sign Language,,,,ghar1240,sign1238,vill1244,language,32.483333,3.666667,DZ,,,,,,,
12706,Ghati,,,,ghat1238,indo1319,konk1267,dialect,,,,,,,,,,
12707,Ghat,,,,ghat1242,afro1255,taha1241,dialect,,,,,,,,,,
12708,Ghebi,,,,gheb1234,indo1319,sout2668,dialect,,,,,,,,,,
12709,Ghera-Gurgula,,,,gher1240,indo1319,unun9883,family,,,,,,,,,,
12710,Ghilzai,,,,ghil1238,indo1319,nort2646,dialect,,,,,,,,,,
12711,Ghini,,,,ghin1238,nucl1708,kama1367,dialect,,,,,,,,,,
12712,Ghol,,,,ghol1238,nilo1247,sout2834,dialect,,,,,,,,,,
12713,Ghomálá North,,,,ghom1248,atla1278,ghom1247,dialect,,,,,,,,,,
12714,Ghomálá South,,,,ghom1249,atla1278,ghom1247,dialect,,,,,,,,,,
12715,Ghomálá Central,,,,ghom1250,atla1278,ghom1247,dialect,,,,,,,,,,
12716,Ghone,,,,ghon1237,aust1307,vari1239,dialect,,,,,,,,,,
12717,Ghudavan,,,,ghud1238,afro1255,lama1288,dialect,,,,,,,,,,
12718,Ghujulan,,,,ghuj1238,indo1319,para1299,dialect,,,,,,,,,,
12719,Ghund Valley,,,,ghun1234,indo1319,shug1254,dialect,,,,,,,,,,
12720,Ghusbanggi,,,,ghus1238,sino1245,gama1251,dialect,,,,,,,,,,
12721,Giang,,,,gian1240,taik1256,nung1283,dialect,,,,,,,,,,
12722,Giay,,,,giay1234,taik1256,bouy1240,dialect,,,,,,,,,,
12723,Gibaio,,,,giba1246,kiwa1251,nort2930,dialect,,,,,,,,,,
12724,Gibario,,,,giba1247,kiwa1251,kere1286,dialect,,,,,,,,,,
12725,Gichugu,,,,gich1238,atla1278,kiku1240,dialect,,,,,,,,,,
12726,Gidabal,,,,gida1240,pama1250,cond1242,dialect,,,,,,,,,,
12727,Gidang'oodiga of Simhha,,,,gida1248,nilo1247,dato1239,dialect,,,,,,,,,,
12728,Gidole-Bussa,,,,gido1236,afro1255,kons1242,family,,,,,,,,,,
12729,Gifu-Aichi,,,,gifu1238,japo1237,toka1245,dialect,,,,,,,,,,
12730,Gigatl,,,,giga1238,nakh1245,cham1309,dialect,,,,,,,,,,
12731,Giimbiyu,,,,giim1238,,,family,,,,,,,,,,
12732,Gikolodjya,,,,giko1238,atla1278,anii1245,dialect,,,,,,,,,,
12733,Gikyode-Ginyanga,,,,giky1239,atla1278,moun1254,family,,,,,,,,,,
12734,Gikyode-Foodo,,,,giky1241,atla1278,giky1239,family,,,,,,,,,,
12735,Gilaki-Rudbari,,,,gila1242,indo1319,casp1236,family,,,,,,,,,,
12736,Gilbagala,,,,gilb1242,atla1278,paas1238,dialect,,,,,,,,,,
12737,Gil Bagale,,,,gilb1243,atla1278,tumu1242,dialect,,,,,,,,,,
12738,Gilempla,,,,gile1238,atla1278,anii1245,dialect,,,,,,,,,,
12739,Gilgiti,,,,gilg1242,indo1319,shin1264,dialect,,,,,,,,,,
12740,Gilgit,,,,gilg1243,indo1319,gilg1242,dialect,,,,,,,,,,
12741,Gilika,,,,gili1242,nucl1709,kosa1249,dialect,,,,,,,,,,
12742,Gili,,,,gili1246,afro1255,bana1305,dialect,,,,,,,,,,
12743,Gimba,,,,gimb1238,atla1278,saga1262,dialect,,,,,,,,,,
12744,Gimsbok Nama,,,,gims1238,khoe1240,nama1264,dialect,,,,,,,,,,
12745,Ginaourou,,,,gina1239,atla1278,nati1243,dialect,,,,,,,,,,
12746,Gina–Assuan,,,,gina1240,afro1255,said1239,dialect,,,,,,,,,,
12747,Gindoo,,,,gind1234,atla1278,gimn1238,dialect,,,,,,,,,,
12748,Gingwak,,,,ging1241,atla1278,jara1263,dialect,,,,,,,,,,
12749,Nharo,,,,ging1242,khoe1240,naro1249,dialect,,,,,,,,,,
12750,Ginyamunyinganyi,,,,giny1242,atla1278,nyat1246,dialect,,,,,,,,,,
12751,Gion,,,,gion1237,japo1237,kyot1238,dialect,,,,,,,,,,
12752,Girango,,,,gira1246,atla1278,zana1238,dialect,,,,,,,,,,
