lemma,folded_frequency
navyše,5.01
niekde,5.01
oproti,5.01
síce,5.01
zrejme,5.01
čiže,5.01
trasa,5.01
generál,5.01
vydanie,5.01
zbierka,5.01
dol,5.01
víťazstvo,5.01
vyrábať,5.01
domáca,5.01
prestať,5.01
fáza,5.0
rýchly,5.0
chránený,5.0
priemysel,5.0
ľudový,5.0
sedem,5.0
rozhovor,5.0
výbor,5.0
pokúsiť,5.0
turistický,5.0
navštíviť,5.0
dr,5.0
naopak,5.0
osobne,5.0
prvýkrát,5.0
vyše,5.0
námestie,5.0
znak,5.0
zastaviť,5.0
porucha,5.0
vážne,5.0
sex,5.0
teplo,5.0
tvrdý,5.0
prejav,5.0
elektronický,5.0
skúška,4.99
cit,4.99
niesť,4.99
využitie,4.99
interiér,4.99
spájať,4.99
západný,4.99
samý,4.99
trať,4.99
anglický,4.99
David,4.99
výstava,4.99
atď,4.99
kg,4.99
viacero,4.99
všeobecne,4.99
zvyšok,4.99
nápad,4.99
súhlasiť,4.99
misia,4.99
týkať,4.99
Anna,4.99
východ,4.99
narodiť,4.99
východný,4.99
nevidieť,4.99
ponuka,4.99
južný,4.99
hospodársky,4.98
most,4.98
očakávať,4.98
skladba,4.98
dolný,4.98
využiť,4.98
žiadať,4.98
zimný,4.98
james,4.98
napokon,4.98
zvyčajne,4.98
zelená,4.98
šťastný,4.98
George,4.98
úsek,4.98
pokus,4.98
žiak,4.98
futbalový,4.98
súvislosť,4.98
označenie,4.98
dedina,4.98
zobrať,4.98
kyselina,4.98
zima,4.98
Kristus,4.98
vykonávať,4.97
dna,4.97
zlé,4.97
ponúkať,4.97
typický,4.97
vesmír,4.97
stály,4.97
náklad,4.97
pozornosť,4.97
štvrtý,4.97
kôň,4.97
ryba,4.97
pôvodne,4.97
symbol,4.97
predpokladať,4.97
kamarát,4.97
zábava,4.97
aplikácia,4.97
vybavený,4.97
návšteva,4.97
bezpečnostný,4.97
plyn,4.97
hrdina,4.97
nejsť,4.96
médium,4.96
fakulta,4.96
kola,4.96
obrana,4.96
potvrdiť,4.96
poriadne,4.96
takisto,4.96
káva,4.96
spomínať,4.96
účinok,4.96
televízia,4.96
rodinný,4.96
udržať,4.96
vydaný,4.96
areál,4.96
boží,4.96
požiadavka,4.96
poradie,4.96
podporovať,4.96
it,4.95
dovoliť,4.95
inštitúcia,4.95
nesmieť,4.95
víno,4.95
rozmer,4.95
radosť,4.95
kvalita,4.95
obyčajný,4.95
uviesť,4.95
následok,4.95
nízko,4.95
rekonštrukcia,4.95
tabuľka,4.95
nov,4.95
výnimka,4.95
objem,4.95
úplný,4.95
zabudnúť,4.95
letisko,4.95
oficiálny,4.95
ležať,4.95
konferencia,4.95
bezpečnosť,4.94
dejiny,4.94
kilometer,4.94
dochádzať,4.94
prečítať,4.94
združenie,4.94
dôkaz,4.94
konanie,4.94
vraj,4.94
os,4.94
moment,4.94
umiestnenie,4.94
oddelenie,4.94
živý,4.94
kráľovná,4.94
produkcia,4.94
darček,4.94
liečba,4.94
ochorenie,4.94
ľavý,4.94
pracovník,4.94
vyrobený,4.94
miera,4.93
nedostatok,4.93
riadiť,4.93
rozsah,4.93
automobil,4.93
Richard,4.93
kombinácia,4.93
pohybovať,4.93
Trnava,4.93
http,4.93
online,4.93
vedľa,4.93
spôsobiť,4.93
neexistovať,4.93
minimálny,4.93
stávať,4.93
dostávať,4.93
pamäť,4.93
zloženie,4.93
predstava,4.93
poprieť,4.93
novina,4.93
zaoberať,4.93
jesť,4.93
skúsenosť,4.93
zahraničie,4.93
vlna,4.93
oznámiť,4.93
severný,4.92
vrch,4.92
analýza,4.92
počúvať,4.92
portál,4.92
výstup,4.92
víkend,4.92
klient,4.92
regionálny,4.92
náhoda,4.92
internet,4.92
ing,4.92
občas,4.92
san,4.92
snáď,4.92
totiž,4.92
futbal,4.92
reštaurácia,4.92
kapitán,4.92
jar,4.92
papier,4.92
školský,4.92
predať,4.92
ponúknuť,4.92
zóna,4.92
mäso,4.92
kariéra,4.92
dávno,4.92
literatúra,4.92
kuchyňa,4.92
Michal,4.92
nastať,4.92
budúci,4.92
chrániť,4.91
predávať,4.91
chemický,4.91
prax,4.91
zväz,4.91
riadenie,4.91
príslušník,4.91
pevný,4.91
slnečný,4.91
Čína,4.91
dokonalý,4.91
rásť,4.91
výrobca,4.91
predstaviteľ,4.91
mozog,4.91
autobus,4.91
f,4.91
la,4.91
teória,4.91
záležať,4.91
majstrovstvá,4.91
digitálny,4.91
web,4.91
chata,4.91
umelec,4.91
manželstvo,4.91
prítomnosť,4.91
čin,4.9
absolútno,4.9
drevo,4.9
prst,4.9
bezpečný,4.9
pokoj,4.9
spolupracovať,4.9
Poľsko,4.9
podiel,4.9
spoločenstvo,4.9
vrchol,4.9
biskup,4.9
prechod,4.9
filmový,4.9
hodiť,4.9
chrbát,4.9
komora,4.9
pojem,4.9
mimoriadny,4.9
majiteľ,4.9
spomenúť,4.9
organizovať,4.9
predaj,4.9
vedúci,4.9
odpovedať,4.9
vlak,4.9
atmosféra,4.9
priemerný,4.9
duchovný,4.9
povinnosť,4.9
tábor,4.89
informačný,4.89
záver,4.89
šírka,4.89
spoznať,4.89
pravidelný,4.89
základňa,4.89
zabiť,4.89
hmota,4.89
vracať,4.89
koža,4.89
čaj,4.89
ihneď,4.89
kedysi,4.89
sobota,4.89
beh,4.89
slobodný,4.89
zameraný,4.89
zamestnanec,4.89
dvor,4.89
euro,4.89
príchod,4.89
osem,4.89
Martina,4.89
divák,4.89
porovnanie,4.89
kľúč,4.88
báť,4.88
maďarský,4.88
centrálny,4.88
agentúra,4.88
správanie,4.88
okraj,4.88
reč,4.88
naďalej,4.88
prakticky,4.88
preš,4.88
doska,4.88
vytvorenie,4.88
dolina,4.88
pacient,4.88
pustiť,4.88
prúd,4.88
dolár,4.88
priemyselný,4.88
kňaz,4.88
formát,4.88
strecha,4.88
naraziť,4.88
zničiť,4.88
topánka,4.88
zdravotný,4.87
dohodnúť,4.87
úspešne,4.87
vysvetliť,4.87
prístroj,4.87
vedec,4.87
motív,4.87
vyhlásiť,4.87
jasne,4.87
váha,4.87
spodný,4.87
zdravý,4.87
me,4.87
našiť,4.87
generálny,4.87
nebezpečný,4.87
kopec,4.87
mládež,4.87
pás,4.87
dráha,4.87
zub,4.87
padnúť,4.87
Londýn,4.87
kvet,4.87
svadba,4.87
kríž,4.87
návrat,4.87
pamätať,4.87
mobil,4.86
špecifický,4.86
vystúpenie,4.86
znieť,4.86
Trenčín,4.86
vzájomný,4.86
existencia,4.86
zbaviť,4.86
dispozícia,4.86
trest,4.86
faktor,4.86
fond,4.86
banka,4.86
nepriateľ,4.86
zodpovedať,4.86
vzdialený,4.86
sústava,4.86
uvedomiť,4.86
Česko,4.86
postarať,4.86
jazero,4.86
španielsky,4.86
zraz,4.86
nazývať,4.86
spor,4.86
línia,4.86
rezervácia,4.86
zvýšiť,4.86
štart,4.85
vstúpiť,4.85
Juraj,4.85
obvod,4.85
nádej,4.85
viera,4.85
postavenie,4.85
veža,4.85
dospelý,4.85
hlboký,4.85
kosť,4.85
nezávislý,4.85
umelý,4.85
bank,4.85
príjem,4.85
Praha,4.85
mierne,4.85
Maďarsko,4.85
pobyt,4.85
dodnes,4.85
max,4.85
oficiálne,4.85
zas,4.85
obrázok,4.85
pripomínať,4.85
tvrdiť,4.85
končiť,4.85
dopravný,4.85
ekonomika,4.85
bok,4.85
lístok,4.85
mladá,4.85
založiť,4.85
fanúšik,4.85
leto,4.85
bitka,4.85
mužstvo,4.84
bar,4.84
televízny,4.84
priať,4.84
piť,4.84
napadnúť,4.84
nejako,4.84
včera,4.84
záležitosť,4.84
Robert,4.84
závislosť,4.84
čínsky,4.84
poschodie,4.84
komunita,4.84
variant,4.84
vzdelávanie,4.84
dosahovať,4.84
disk,4.84
právnik,4.84
ukončený,4.84
vyriešiť,4.84
výhoda,4.84
upravený,4.84
trestný,4.83
pozostávať,4.83
veta,4.83
vodca,4.83
poľský,4.83
poznámka,4.83
rameno,4.83
sviatok,4.83
tlač,4.83
rast,4.83
horský,4.83
kanál,4.83
zodpovedný,4.83
vonku,4.83
čoskoro,4.83
presný,4.83
kresťanský,4.83
nerobiť,4.83
študovať,4.83
hladina,4.83
operačný,4.83
objavovať,4.83
ochranný,4.83
zabezpečovať,4.83
podpora,4.83
slabý,4.83
signál,4.83
železničný,4.83
napätie,4.83
západ,4.83
vzor,4.83
následný,4.83
výchova,4.83
nepoznať,4.82
plánovať,4.82
blok,4.82
starať,4.82
prenos,4.82
kruh,4.82
okruh,4.82
osud,4.82
výmena,4.82
zničený,4.82
stop,4.82
ovládať,4.82
výrobok,4.82
ocenenie,4.82
chystať,4.82
dvakrát,4.82
finále,4.82
for,4.82
spomienka,4.82
neustály,4.82
uložený,4.82
spojiť,4.82
obeť,4.82
piaty,4.82
meranie,4.82
vzdelanie,4.82
galéria,4.82
profil,4.82
cyklus,4.82
vietor,4.82
don,4.82
obmedzený,4.81
výročie,4.81
pôjd,4.81
Milan,4.81
starostlivosť,4.81
zaslúžiť,4.81
dvojica,4.81
konkrétne,4.81
lesný,4.81
odchod,4.81
vyjadriť,4.81
policajt,4.81
nepotrebovať,4.81
štandardný,4.81
dar,4.81
neskorý,4.81
aktívne,4.81
doslova,4.81
normálne,4.81
pro,4.81
špeciálne,4.81
štúdium,4.81
liptovský,4.81
časový,4.81
chodník,4.81
príjemný,4.81
fyzický,4.81
čelo,4.81
lov,4.81
Adam,4.81
štandard,4.81
rozšírený,4.81
jadro,4.81
odohrať,4.81
mŕtvy,4.81
okolitý,4.81
ľud,4.81
hrubý,4.8
zachrániť,4.8
baviť,4.8
všimnúť,4.8
spýtať,4.8
koleso,4.8
zmes,4.8
webový,4.8
ústa,4.8
výraz,4.8
kríza,4.8
spôsobovať,4.8
zodpovednosť,4.8
vydávať,4.8
priznať,4.8
letecký,4.8
Tomáš,4.8
dátum,4.8
nenájsť,4.8
väzba,4.8
