lemma,folded_frequency
frisk,4.9
kasse,4.9
Frank,4.9
gengæld,4.9
herefter,4.9
led,4.9
oppe,4.9
sent,4.9
tillykke,4.9
Viborg,4.9
skære,4.9
forsvare,4.9
juli,4.9
arm,4.9
takke,4.9
forsker,4.9
forår,4.9
mester,4.9
hær,4.89
gave,4.89
trænge,4.89
daglig,4.89
håb,4.89
overraske,4.89
vin,4.89
score,4.89
Jan,4.89
kolding,4.89
Paris,4.89
størrelse,4.89
begrænse,4.89
oprindelig,4.89
værdi,4.89
myndighed,4.89
presse,4.89
true,4.89
herre,4.88
kunst,4.88
nærhed,4.88
dreje,4.88
afholde,4.88
gæst,4.88
endda,4.88
henrik,4.88
ligeledes,4.88
halvdel,4.88
højde,4.88
tillade,4.88
ryge,4.88
samtale,4.88
netværk,4.88
fuldstændig,4.88
kvalitet,4.88
soldat,4.88
bevægelse,4.88
søster,4.87
fødselsdag,4.87
vindue,4.87
effekt,4.87
oprette,4.87
design,4.87
dvs,4.87
Hansen,4.87
heldigvis,4.87
horsens,4.87
if,4.87
indlæg,4.87
levende,4.87
Norge,4.87
våben,4.87
leder,4.87
følg,4.87
landbrug,4.87
jul,4.87
selve,4.87
udgøre,4.86
korrekt,4.86
bakke,4.86
bestyrelse,4.86
kritik,4.86
tegne,4.86
indhold,4.86
scene,4.86
befolkning,4.86
version,4.86
beslutning,4.86
syd,4.86
test,4.86
nævn,4.86
fortjene,4.86
begyndelse,4.86
afsted,4.86
me,4.86
Morten,4.86
osv,4.86
viden,4.86
klokke,4.86
undervisning,4.86
nyde,4.86
sand,4.86
opstå,4.86
efterår,4.86
bund,4.86
bevæge,4.86
rose,4.86
ringe,4.86
afstand,4.86
sø,4.86
vest,4.86
lufthavn,4.86
retning,4.86
my,4.86
rusland,4.85
ryg,4.85
kilde,4.85
harry,4.85
hovedstad,4.85
fuck,4.85
muligvis,4.85
no,4.85
nærmest,4.85
smart,4.85
sammenhæng,4.85
fyn,4.85
punkt,4.85
procent,4.85
respekt,4.85
analyse,4.85
smage,4.85
placere,4.85
udland,4.85
afsløre,4.85
mængde,4.85
afslutte,4.84
redde,4.84
beskytte,4.84
fejre,4.84
mandag,4.84
kvindelig,4.84
vind,4.84
nordisk,4.84
blod,4.84
hør,4.84
jame,4.84
mon,4.84
sjælland,4.84
tab,4.84
forfatter,4.84
hjerne,4.84
tidlig,4.84
pres,4.84
overleve,4.83
tung,4.83
konsekvens,4.83
maskine,4.83
fysisk,4.83
selvstændig,4.83
ordre,4.83
dels,4.83
oh,4.83
Ole,4.83
omgang,4.83
primært,4.83
pænt,4.83
silkeborg,4.83
up,4.83
titel,4.83
udfordring,4.83
male,4.83
forretning,4.83
felt,4.83
st,4.83
underlig,4.83
modsat,4.83
ejendom,4.83
lærer,4.83
beskrivelse,4.82
konge,4.82
forbund,4.82
havn,4.82
opmærksomhed,4.82
motor,4.82
rykke,4.82
knap,4.82
normal,4.82
te,4.82
overtage,4.82
hyggeligt,4.82
indre,4.82
jamen,4.82
Mark,4.82
personligt,4.82
simpelthen,4.82
risiko,4.82
heldig,4.82
kold,4.82
løfte,4.82
karakter,4.82
udsætte,4.82
påvirke,4.81
afgøre,4.81
tvinge,4.81
springe,4.81
tilfreds,4.81
bemærke,4.81
undskylde,4.81
bold,4.81
central,4.81
anledning,4.81
holdning,4.81
bud,4.81
håndbold,4.81
Larsen,4.81
w,4.81
røv,4.81
hemmelig,4.81
producere,4.81
udenlandsk,4.81
bekræfte,4.81
dum,4.81
frivillig,4.81
løse,4.81
fader,4.8
frihed,4.8
restaurant,4.8
kina,4.8
spare,4.8
operation,4.8
sur,4.8
jylland,4.8
alternativ,4.8
begå,4.8
vurdere,4.8
pause,4.8
udvide,4.8
anderse,4.8
City,4.8
facebook,4.8
fremragende,4.8
jesus,4.8
kime,4.8
Olsen,4.8
tit,4.8
le,4.8
dømme,4.8
radio,4.8
simpel,4.8
liga,4.8
forestille,4.8
kamera,4.8
grunde,4.8
anmeldelse,4.8
traditionel,4.79
vågne,4.79
band,4.79
danse,4.79
udsigt,4.79
metode,4.79
båd,4.79
absolut,4.79
bliv,4.79
derimod,4.79
evt,4.79
George,4.79
hertil,4.79
Jesper,4.79
kæft,4.79
plus,4.79
rart,4.79
slutning,4.79
sund,4.79
betragte,4.79
deltager,4.79
inspirere,4.79
opdatere,4.78
udnytte,4.78
teste,4.78
stikke,4.78
tilhøre,4.78
jagt,4.78
rapport,4.78
omtale,4.78
anerkende,4.78
alvorligt,4.78
bagefter,4.78
Christian,4.78
dybt,4.78
herfra,4.78
herning,4.78
net,4.78
optaget,4.78
status,4.78
trykke,4.78
ed,4.78
torsdag,4.78
speciel,4.78
begreb,4.78
væsentlig,4.78
grundlag,4.78
repræsentere,4.77
lykke,4.77
tilstand,4.77
træde,4.77
designe,4.77
vinter,4.77
professor,4.77
kritisk,4.77
kunstner,4.77
godkende,4.77
farvel,4.77
frederiksberg,4.77
langs,4.77
service,4.77
søvn,4.77
van,4.77
vild,4.77
fart,4.77
diskutere,4.77
udstilling,4.77
tilladelse,4.77
generation,4.77
frygte,4.77
gul,4.77
foreslå,4.77
hoppe,4.77
frokost,4.77
falsk,4.77
beklage,4.77
flertal,4.77
sejle,4.77
indføre,4.76
skud,4.76
karriere,4.76
general,4.76
forbedre,4.76
mads,4.76
vægt,4.76
næse,4.76
big,4.76
black,4.76
imellem,4.76
indflydelse,4.76
Jens,4.76
London,4.76
lort,4.76
løn,4.76
Pedersen,4.76
sagtens,4.76
såsom,4.76
såvel,4.76
vm,4.76
åbenbart,4.76
studie,4.76
ægteskab,4.76
placering,4.76
skam,4.76
daniel,4.76
italiensk,4.76
drift,4.76
gem,4.76
element,4.76
cent,4.76
syn,4.75
mave,4.75
afslutning,4.75
bide,4.75
acceptere,4.75
cirka,4.75
vidt,4.75
kedelig,4.75
interview,4.75
google,4.75
gulv,4.75
kød,4.75
kaptajn,4.75
bibliotek,4.75
foretrække,4.75
klima,4.75
pæn,4.75
løgn,4.75
park,4.75
mord,4.75
bidrag,4.75
stol,4.74
køn,4.74
debat,4.74
adresse,4.74
konstant,4.74
kontrakt,4.74
fare,4.74
lette,4.74
sammenligne,4.74
israel,4.74
dukke,4.74
flod,4.74
køkken,4.74
pak,4.74
tirsdag,4.74
rettighed,4.74
intern,4.74
ære,4.74
copenhag,4.74
Mette,4.74
Park,4.74
tænder,4.74
skaffe,4.74
middel,4.74
svag,4.74
fremmed,4.74
bus,4.74
fremme,4.74
bjerg,4.74
rod,4.74
ændringe,4.74
markant,4.74
oplyse,4.73
tema,4.73
russisk,4.73
partner,4.73
handel,4.73
ur,4.73
bevare,4.73
kir,4.73
mobil,4.73
oftest,4.73
paul,4.73
projekten,4.73
regl,4.73
us,4.73
bukser,4.73
kage,4.73
rimelig,4.73
yderst,4.73
hul,4.73
bruger,4.73
smag,4.72
bevis,4.72
bryst,4.72
veninde,4.72
onsdag,4.72
kristen,4.72
guide,4.72
position,4.72
naturlig,4.72
mission,4.72
figur,4.72
uddanne,4.72
involvere,4.72
måle,4.72
blomste,4.72
officielt,4.72
rasmus,4.72
skridt,4.72
Spanien,4.72
fortælling,4.72
butik,4.72
kollega,4.72
plade,4.72
kommentar,4.72
tillid,4.72
gifte,4.72
erhverv,4.72
borgmester,4.72
tradition,4.72
eftermiddag,4.72
militær,4.72
forklaring,4.72
synge,4.71
hygge,4.71
aktivitet,4.71
værk,4.71
umulig,4.71
kontrollere,4.71
billet,4.71
line,4.71
note,4.71
norsk,4.71
fællesskab,4.71
app,4.71
dets,4.71
eksempelvis,4.71
England,4.71
hensyn,4.71
køge,4.71
praksis,4.71
send,4.71
såkaldt,4.71
transpor,4.71
udelukkende,4.71
ledig,4.71
gård,4.71
lejr,4.71
frygt,4.71
britisk,4.71
låne,4.71
alvorlig,4.71
smerte,4.71
vold,4.7
berømt,4.7
udvalg,4.7
gentage,4.7
bekendt,4.7
plant,4.7
anse,4.7
part,4.7
hospital,4.7
rom,4.7
anlæg,4.7
centrum,4.7
chris,4.7
dertil,4.7
endvidere,4.7
frit,4.7
high,4.7
langsomt,4.7
life,4.7
læste,4.7
næppe,4.7
næstved,4.7
sandt,4.7
trafik,4.7
konflikt,4.7
grin,4.7
menneskelig,4.7
festival,4.7
dato,4.7
opføre,4.7
cykle,4.7
tog,4.7
y,4.7
fugl,4.7
ansvarlig,4.69
landsby,4.69
befinde,4.69
bytte,4.69
stamme,4.69
museum,4.69
dans,4.69
etablere,4.69
varme,4.69
midte,4.69
midtjylland,4.69
initiativ,4.69
anne,4.69
dobbele,4.69
glas,4.69
hr,4.69
Italien,4.69
mail,4.69
mia,4.69
niels,4.69
nød,4.69
offentligt,4.69
singl,4.69
udgangspunkt,4.69
umiddelbart,4.69
præst,4.69
møll,4.69
fatte,4.69
præge,4.69
kommunikation,4.69
længde,4.69
date,4.69
anna,4.69
kode,4.69
slag,4.68
fand,4.68
standard,4.68
eje,4.68
kant,4.68
teater,4.68
droppe,4.68
fornøjelse,4.68
modell,4.68
original,4.68
kategori,4.68
ulykke,4.68
albumme,4.68
bortse,4.68
Bred,4.68
dumt,4.68
henry,4.68
ii,4.68
jack,4.68
lord,4.68
paa,4.68
tryk,4.68
with,4.68
sygehus,4.68
konservativ,4.68
ankomme,4.68
å,4.68
opgive,4.68
øre,4.68
klage,4.68
day,4.68
strøm,4.68
praktisk,4.68
skuffe,4.68
sekunde,4.68
am,4.67
temperatur,4.67
finger,4.67
ophold,4.67
medføre,4.67
jysk,4.67
reaktion,4.67
hals,4.67
bred,4.67
forsvar,4.67
sal,4.67
kontor,4.67
himmel,4.67
ærlig,4.67
samling,4.67
pik,4.67
vidne,4.67
Bornholm,4.67
hva,4.67
imidlertid,4.67
Jørgen,4.67
Jørgensen,4.67
ked,4.67
Lyngby,4.67
Tour,4.67
udvalgte,4.67
universite,4.67
flaske,4.67
papir,4.67
talent,4.67
afvise,4.67
dialog,4.67
roman,4.67
billed,4.67
oversætte,4.67
olie,4.67
øst,4.67
hæve,4.67
dyrke,4.67
diskussion,4.67
kinesisk,4.67
morgenmad,4.66
sår,4.66
aktuel,4.66
Brian,4.66
etc,4.66
kevin,4.66
louis,4.66
ordentligt,4.66
street,4.66
venligst,4.66
æg,4.66
rive,4.66
medvirke,4.66
uafhængig,4.66
græde,4.66
spansk,4.66
tone,4.66
negativ,4.66
ulovlig,4.66
drage,4.66
handling,4.66
dyb,4.66
nærme,4.65
mary,4.65
binde,4.65
pille,4.65
deltagelse,4.65
anklage,4.65
angriber,4.65
fremstil,4.65
optage,4.65
konto,4.65
arbejdsplads,4.65
erstatte,4.65
ko,4.65
Amager,4.65
bort,4.65
held,4.65
Rasmussen,4.65
san,4.65
tekste,4.65
udstyr,4.65
milliard,4.65
episode,4.65
miss,4.65
overblik,4.65
tegning,4.65
demokratisk,4.65
richard,4.65
mur,4.65
stjæle,4.65
pig,4.64
invitere,4.64
stjerne,4.64
øvre,4.64
nægte,4.64
århundrede,4.64
tælle,4.64
folkeparti,4.64
lovgivning,4.64
comput,4.64
dm,4.64
hot,4.64
maria,4.64
mærkeligt,4.64
sikken,4.64
stadion,4.64
tilsvarende,4.64
totalt,4.64
united,4.64
vegne,4.64
wow,4.64
årligt,4.64
udfordre,4.64
helvede,4.64
aktie,4.64
religion,4.64
tjekke,4.64
krise,4.64
blød,4.64
udstyre,4.64
ukendt,4.64
tyrki,4.63
fordele,4.63
pakke,4.63
detalje,4.63
vedtage,4.63
overskud,4.63
robert,4.63
beboer,4.63
hjørne,4.63
flygtning,4.63
av,4.63
beliggende,4.63
co,4.63
diverse,4.63
fulde,4.63
go,4.63
gravid,4.63
heraf,4.63
hundrede,4.63
Madsen,4.63
omfattende,4.63
overalt,4.63
publikum,4.63
senest,4.63
stj,4.63
travlt,4.63
tusind,4.63
windows,4.63
funktion,4.63
inspiration,4.63
adam,4.62
udkomme,4.62
rumme,4.62
forfærdelig,4.62
lig,4.62
derved,4.62
formentlig,4.62
fredericia,4.62
hvoreft,4.62
imponerende,4.62
mr,4.62
sundhed,4.62
tilsyneladende,4.62
tværs,4.62
yeah,4.62
your,4.62
li,4.62
anvendelse,4.62
tilgængelig,4.62
beskyttelse,4.62
